,ios_current_ratings,ios_all_ratings,ios_file_size,android_avg_rating,android_total_ratings,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_file_size
2016-07-25 04:20:00,13633,114769,110,3.9,1569172,234818,83803,143639,208076,898836,58
2016-07-25 04:30:00,13633,114769,110,3.9,1569172,234818,83803,143639,208076,898836,58
2016-07-25 04:40:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 04:50:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:00:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:10:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:20:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:30:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:40:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 05:50:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:00:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:10:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:20:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:30:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:40:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 06:50:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:00:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:10:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:20:00,14094,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:30:00,13633,114769,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:40:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 07:50:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 08:00:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 08:10:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 08:20:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 08:30:00,14094,115188,110,3.9,1579179,236003,84271,144431,209558,904916,58
2016-07-25 08:40:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 08:50:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:00:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:10:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:20:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:30:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:40:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 09:50:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:00:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:10:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:20:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:30:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:40:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 10:50:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:00:00,14094,115188,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:10:00,14094,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:20:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:30:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:40:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 11:50:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 12:00:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 12:10:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 12:20:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 12:30:00,14244,115324,110,3.9,1592729,237720,84898,145570,211474,913067,58
2016-07-25 12:40:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 12:50:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:00:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:10:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:20:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:30:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:40:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 13:50:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:00:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:10:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:20:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:30:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:40:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 14:50:00,14244,115324,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:00:00,14244,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:10:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:20:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:30:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:40:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 15:50:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 16:00:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 16:10:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 16:20:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 16:30:00,14707,115753,110,3.9,1607139,239732,85601,146878,213478,921450,58
2016-07-25 16:40:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 16:50:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:00:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:10:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:20:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:30:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:40:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 17:50:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:00:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:10:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:20:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:30:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:40:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 18:50:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:00:00,14707,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:10:00,15087,115753,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:20:00,14707,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:30:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:40:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 19:50:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 20:00:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 20:10:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 20:20:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 20:30:00,15087,116113,110,3.9,1620363,241258,86104,147971,215358,929672,58
2016-07-25 20:40:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 20:50:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:00:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:10:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:20:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:30:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:40:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 21:50:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:00:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:10:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:20:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:30:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:40:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 22:50:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:00:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:10:00,15087,116113,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:20:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:30:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:40:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-25 23:50:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:00:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:10:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:20:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:30:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:40:00,15410,116413,110,3.9,1628427,242004,86373,148675,216592,934783,58
2016-07-26 00:50:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:00:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:10:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:20:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:30:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:40:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 01:50:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:00:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:10:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:20:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:30:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:40:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 02:50:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:00:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:10:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:20:00,15410,116413,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:30:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:40:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 03:50:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:00:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:10:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:20:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:30:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:40:00,15692,116671,110,3.9,1634118,242639,86646,149177,217470,938186,58
2016-07-26 04:50:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:00:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:10:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:20:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:30:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:40:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 05:50:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:00:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:10:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:20:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:30:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:40:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 06:50:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:00:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:10:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:20:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:30:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:40:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 07:50:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:00:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:10:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:20:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:30:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:40:00,15692,116671,110,3.9,1641541,243571,86959,149867,218527,942617,58
2016-07-26 08:50:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:00:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:10:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:20:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:30:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:40:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 09:50:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:00:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:10:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:20:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:30:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:40:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 10:50:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:00:00,15692,116671,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:10:00,15692,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:20:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:30:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:40:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 11:50:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:00:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:10:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:20:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:30:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:40:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 12:50:00,15925,116887,110,3.9,1651887,244983,87413,150797,220012,948682,58
2016-07-26 13:00:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 13:10:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 13:20:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 13:30:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 13:40:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 13:50:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:00:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:10:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:20:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:30:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:40:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 14:50:00,15925,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:00:00,16197,116887,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:10:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:20:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:30:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:40:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 15:50:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:00:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:10:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:20:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:30:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:40:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 16:50:00,16197,117133,110,3.9,1662418,246301,87858,151789,221510,954960,58
2016-07-26 17:00:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 17:10:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 17:20:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 17:30:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 17:40:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 17:50:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:00:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:10:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:20:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:30:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:40:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 18:50:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:00:00,16197,117133,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:10:00,16197,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:20:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:30:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:40:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 19:50:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:00:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:10:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:20:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:30:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:40:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 20:50:00,16519,117431,110,3.9,1672383,247361,88241,152655,222944,961182,58
2016-07-26 21:00:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 21:10:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 21:20:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 21:30:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 21:40:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 21:50:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:00:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:10:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:20:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:30:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:40:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 22:50:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:00:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:10:00,16519,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:20:00,16817,117431,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:30:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:40:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-26 23:50:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:00:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:10:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:20:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:30:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:40:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 00:50:00,16817,117700,110,3.9,1678661,247928,88449,153282,223870,965132,58
2016-07-27 01:00:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 01:10:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 01:20:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 01:30:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 01:40:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 01:50:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:00:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:10:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:20:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:30:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:40:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 02:50:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:00:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:10:00,16817,117700,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:20:00,16817,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:30:00,16817,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:40:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 03:50:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:00:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:10:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:20:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:30:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:40:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 04:50:00,17053,117913,110,3.9,1682934,248347,88626,153662,224476,967823,58
2016-07-27 05:00:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 05:10:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 05:20:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 05:30:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 05:40:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 05:50:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 06:00:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 06:10:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 06:20:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
2016-07-27 06:30:00,17053,117913,110,3.9,1689676,249160,88989,154381,225490,971656,58
